corner_num,start_idx,apex_idx,end_idx,corner_duration,entry_throttle,apex_throttle,min_throttle,exit_throttle,max_brake,brake_duration,apex_lateral_g,avg_steering_angle,throttle_application_point,vehicle_id,lap,lap_time,track,race
14,2890,2919,2922,32,47.91,2.57,2.57,98.58,71.92,32,0.684,18.751515151515154,2896,GR86-025-47,8,149.675,COTA,Race 1
15,2923,2944,2970,47,70.69,2.5,2.5,99.52,36.84,8,1.457,94.42708333333333,2923,GR86-025-47,8,149.675,COTA,Race 1
1,106,112,124,18,16.72,2.6,2.6,88.3,116.585,19,0.199,6.842105263157895,114,GR86-026-72,10,148.685,COTA,Race 1
2,125,169,185,60,3.49,2.46,2.46,84.19,124.34,44,1.122,106.33442622950822,183,GR86-026-72,10,148.685,COTA,Race 1
3,543,544,586,43,31.05,2.1,2.1,97.59,46.65,21,1.311,32.079545454545446,585,GR86-026-72,10,148.685,COTA,Race 1
4,618,635,687,69,57.91,2.49,2.49,96.98,62.43,10,1.093,55.675714285714285,618,GR86-026-72,10,148.685,COTA,Race 1
5,763,771,804,41,56.4,2.5,2.5,98.95,9.52,0,1.161,45.72380952380953,763,GR86-026-72,10,148.685,COTA,Race 1
6,859,882,906,47,33.44,2.5,2.5,88.79,53.545,27,1.055,49.112500000000004,864,GR86-026-72,10,148.685,COTA,Race 1
7,1232,1283,1322,90,41.29,2.47,2.47,97.15,120.14,69,0.636,69.34395604395604,1239,GR86-026-72,10,148.685,COTA,Race 1
8,1847,1848,1957,110,52.89,2.06,2.06,81.4,99.615,96,0.076,39.00720720720721,1847,GR86-026-72,10,148.685,COTA,Race 1
9,2092,2097,2158,66,22.89,2.47,2.47,80.74,61.71,25,0.784,69.08208955223881,2155,GR86-026-72,10,148.685,COTA,Race 1
10,2297,2332,2383,86,21.11,2.5,2.5,100.11,89.805,55,1.137,73.85057471264368,2311,GR86-026-72,10,148.685,COTA,Race 1
11,2570,2582,2606,36,67.32000000000001,34.02,34.02,100.26,0.0,0,1.248,62.70810810810811,2570,GR86-026-72,10,148.685,COTA,Race 1
12,2776,2801,2841,65,59.24,2.5,2.5,99.81,60.855,34,1.157,43.512121212121215,2776,GR86-026-72,10,148.685,COTA,Race 1
13,2955,2996,3034,79,41.62,2.47,2.47,100.18,101.555,42,1.1,45.93375,2963,GR86-026-72,10,148.685,COTA,Race 1
1,87,147,175,88,64.94,2.48,2.48,88.79,108.15,51,1.317,33.10449438202247,87,GR86-028-89,8,149.755,COTA,Race 1
2,513,540,560,47,46.44,2.49,2.49,97.06,49.73,26,1.163,34.77916666666667,559,GR86-028-89,8,149.755,COTA,Race 1
3,569,583,585,16,53.18,2.53,2.53,95.25,53.93,12,0.542,13.399999999999999,569,GR86-028-89,8,149.755,COTA,Race 1
4,587,597,678,91,34.13,2.56,2.56,83.41,41.645,10,0.954,53.665217391304346,607,GR86-028-89,8,149.755,COTA,Race 1
5,679,680,690,11,66.02,54.2,54.2,93.29,0.0,0,1.147,37.61666666666667,679,GR86-028-89,8,149.755,COTA,Race 1
6,712,725,796,84,69.76,7.5,7.5,80.92,0.0,0,1.248,55.6164705882353,712,GR86-028-89,8,149.755,COTA,Race 1
7,807,818,879,72,37.29,2.6,2.6,98.94,54.95,24,0.339,55.73561643835616,832,GR86-028-89,8,149.755,COTA,Race 1
8,1180,1247,1272,92,5.57,2.49,2.49,81.85000000000001,109.275,62,1.322,57.08817204301076,1197,GR86-028-89,8,149.755,COTA,Race 1
9,1804,1888,1909,105,32.01,2.49,2.49,86.91,128.245,74,1.318,52.02547169811321,1823,GR86-028-89,8,149.755,COTA,Race 1
10,2023,2065,2109,86,30.48,2.49,2.49,99.71,67.05,28,1.365,70.74942528735633,2087,GR86-028-89,8,149.755,COTA,Race 1
11,2229,2243,2249,20,49.81,2.52,2.52,87.62,109.275,13,0.588,38.91428571428571,2248,GR86-028-89,8,149.755,COTA,Race 1
12,2250,2265,2302,52,4.32,2.47,2.47,84.16,109.035,22,0.944,130.23584905660377,2291,GR86-028-89,8,149.755,COTA,Race 1
13,2685,2716,2755,70,71.69,2.5,2.5,91.32,58.845,25,1.128,43.536619718309865,2685,GR86-028-89,8,149.755,COTA,Race 1
14,2857,2871,2873,16,17.14,2.52,2.52,95.57,104.365,14,0.097,1.8,2873,GR86-028-89,8,149.755,COTA,Race 1
15,2875,2883,2886,11,17.3,2.52,2.52,88.89,59.39,12,0.46,18.083333333333332,2885,GR86-028-89,8,149.755,COTA,Race 1
16,2887,2900,2947,60,3.95,2.47,2.47,82.32000000000001,34.12,13,1.203,63.68032786885247,2945,GR86-028-89,8,149.755,COTA,Race 1
1,105,168,207,102,40.33,2.41,2.41,90.12,87.06,64,1.106,50.648543689320384,119,GR86-029-14,17,150.301,COTA,Race 1
2,534,550,573,39,34.08,2.43,2.43,97.68,20.695,8,1.142,25.95,572,GR86-029-14,17,150.301,COTA,Race 1
3,574,575,603,29,67.33,1.94,1.94,91.39,21.685,7,0.661,36.85,574,GR86-029-14,17,150.301,COTA,Race 1
4,629,644,690,61,33.92,2.44,2.44,98.02,30.075,20,0.617,34.719354838709684,688,GR86-029-14,17,150.301,COTA,Race 1
5,779,820,828,49,37.94,3.18,3.18,99.34,4.96,0,0.769,40.744,827,GR86-029-14,17,150.301,COTA,Race 1
6,872,892,918,46,24.28,2.54,2.54,96.13,40.805,19,1.158,53.529787234042544,917,GR86-029-14,17,150.301,COTA,Race 1
7,1248,1261,1275,27,47.2,2.47,2.47,99.82,82.74,27,0.029,4.671428571428572,1265,GR86-029-14,17,150.301,COTA,Race 1
8,1277,1310,1354,77,24.67,2.44,2.44,97.96,78.42,39,0.98,69.9397435897436,1352,GR86-029-14,17,150.301,COTA,Race 1
9,1878,1890,1893,15,69.60000000000001,2.48,2.48,98.61,103.525,15,0.134,3.9250000000000003,1878,GR86-029-14,17,150.301,COTA,Race 1
10,1906,1916,1918,12,57.31,2.5500000000000003,2.5500000000000003,81.02,106.775,13,0.276,9.1,1906,GR86-029-14,17,150.301,COTA,Race 1
11,1920,1949,1975,55,40.31,2.41,2.41,81.86,80.375,41,1.146,61.94107142857143,1935,GR86-029-14,17,150.301,COTA,Race 1
12,2105,2145,2182,77,31.94,2.42,2.42,99.78,66.075,37,1.137,61.152564102564085,2119,GR86-029-14,17,150.301,COTA,Race 1
13,2320,2340,2343,23,31.81,2.45,2.45,83.41,75.81,24,1.077,33.045833333333334,2343,GR86-029-14,17,150.301,COTA,Race 1
14,2345,2359,2413,68,3.95,2.47,2.47,99.84,39.155,28,1.1,72.43478260869566,2412,GR86-029-14,17,150.301,COTA,Race 1
15,2809,2838,2871,62,35.53,2.44,2.44,99.85,65.86,34,0.995,35.37777777777777,2870,GR86-029-14,17,150.301,COTA,Race 1
16,2986,3005,3049,63,43.93,2.47,2.47,82.78,55.865,46,0.04,43.478125000000006,3048,GR86-029-14,17,150.301,COTA,Race 1
1,104,167,182,78,73.21000000000001,2.43,2.43,80.23,89.025,55,1.337,39.986075949367084,104,GR86-030-18,17,153.407,COTA,Race 1
2,486,563,617,131,49.33,2.45,2.45,95.48,45.185,17,0.995,21.1,616,GR86-030-18,17,153.407,COTA,Race 1
3,631,646,755,124,54.4,2.45,2.45,83.94,31.48,16,0.802,43.69280000000001,631,GR86-030-18,17,153.407,COTA,Race 1
4,775,791,832,57,31.46,2.48,2.48,100.03,17.81,11,0.993,40.686206896551724,829,GR86-030-18,17,153.407,COTA,Race 1
5,882,913,949,67,75.06,2.46,2.46,93.83,49.7,25,1.2,48.3029411764706,882,GR86-030-18,17,153.407,COTA,Race 1
6,1260,1325,1329,69,67.68,2.43,2.43,98.96,109.275,62,1.189,30.638571428571424,1260,GR86-030-18,17,153.407,COTA,Race 1
7,1331,1339,1372,41,24.2,2.59,2.59,93.99,0.0,0,1.3,139.43809523809526,1370,GR86-030-18,17,153.407,COTA,Race 1
8,1829,1864,1894,65,79.99,2.46,2.46,99.39,54.495000000000005,20,0.321,4.6454545454545455,1829,GR86-030-18,17,153.407,COTA,Race 1
9,1895,1953,1955,60,22.97,2.44,2.44,97.93,52.175,61,0.56,8.450819672131148,1939,GR86-030-18,17,153.407,COTA,Race 1
10,1957,1976,1992,35,77.82000000000001,2.45,2.45,98.81,46.27,22,1.125,97.48055555555555,1957,GR86-030-18,17,153.407,COTA,Race 1
11,2119,2159,2202,83,29.56,2.42,2.42,85.56,66.105,33,0.958,77.35595238095237,2200,GR86-030-18,17,153.407,COTA,Race 1
12,2316,2369,2419,103,34.53,2.43,2.43,80.18,34.395,48,0.795,77.53557692307692,2417,GR86-030-18,17,153.407,COTA,Race 1
13,2610,2634,2681,71,72.61,32.13,32.13,80.8,0.0,0,1.104,45.233333333333334,2610,GR86-030-18,17,153.407,COTA,Race 1
14,2788,2804,2886,98,3.49,2.46,2.46,85.15,51.745000000000005,28,0.355,29.766666666666662,2885,GR86-030-18,17,153.407,COTA,Race 1
15,2976,2990,3066,90,60.92,2.49,2.49,96.76,69.25,39,0.11,47.17472527472528,2976,GR86-030-18,17,153.407,COTA,Race 1
1,110,142,214,104,36.28,2.48,2.48,99.68,112.27,55,0.418,68.30761904761906,117,GR86-032-15,4,151.778,COTA,Race 1
2,481,484,509,28,66.77,33.35,33.35,98.63,0.0,0,1.038,34.90344827586207,481,GR86-032-15,4,151.778,COTA,Race 1
3,518,574,676,158,63.21,2.48,2.48,80.9,53.835,36,0.141,30.287421383647803,518,GR86-032-15,4,151.778,COTA,Race 1
4,685,716,744,59,79.58,3.1,3.1,97.7,0.0,0,1.179,37.09333333333333,685,GR86-032-15,4,151.778,COTA,Race 1
5,790,816,864,74,71.94,2.5500000000000003,2.5500000000000003,99.97,0.0,0,1.198,56.77600000000001,790,GR86-032-15,4,151.778,COTA,Race 1
6,893,898,942,49,63.81,2.42,2.42,87.21000000000001,97.94,17,0.611,50.361999999999995,893,GR86-032-15,4,151.778,COTA,Race 1
7,1276,1282,1291,15,60.49,2.47,2.47,98.4,97.025,16,0.067,17.731250000000003,1276,GR86-032-15,4,151.778,COTA,Race 1
8,1293,1297,1315,22,5.5200000000000005,2.42,2.42,90.31,82.985,23,0.275,24.2,1315,GR86-032-15,4,151.778,COTA,Race 1
9,1316,1323,1374,58,66.17,2.43,2.43,95.61,92.46,23,0.879,93.55423728813558,1316,GR86-032-15,4,151.778,COTA,Race 1
10,1910,1913,1923,13,69.04,2.43,2.43,98.29,96.9,14,0.045,15.335714285714285,1910,GR86-032-15,4,151.778,COTA,Race 1
11,1925,1930,2011,86,10.63,2.4,2.4,95.72,92.905,49,0.097,56.656321839080476,2009,GR86-032-15,4,151.778,COTA,Race 1
12,2138,2144,2227,89,16.18,2.43,2.43,85.33,66.58,26,0.632,63.65444444444445,2222,GR86-032-15,4,151.778,COTA,Race 1
13,2364,2368,2432,68,5.26,2.41,2.41,100.16,97.815,29,0.502,91.31159420289855,2430,GR86-032-15,4,151.778,COTA,Race 1
14,2631,2639,2669,38,66.52,30.27,30.27,99.49,0.0,0,1.221,24.184615384615388,2631,GR86-032-15,4,151.778,COTA,Race 1
15,2701,2715,2743,42,76.08,38.31,38.31,88.92,0.0,0,0.956,21.490697674418605,2701,GR86-032-15,4,151.778,COTA,Race 1
16,2831,2850,2912,81,45.62,2.48,2.48,99.44,90.14,27,0.607,35.009756097560974,2836,GR86-032-15,4,151.778,COTA,Race 1
17,3012,3047,3093,81,39.17,2.49,2.49,100.27,106.745,48,0.441,56.18780487804877,3017,GR86-032-15,4,151.778,COTA,Race 1
1,105,119,120,15,77.73,2.45,2.45,83.55,124.05,13,0.21,2.69375,105,GR86-033-46,9,148.545,COTA,Race 1
2,132,155,199,67,12.84,2.39,2.39,99.94,63.055,41,1.093,69.48382352941177,198,GR86-033-46,9,148.545,COTA,Race 1
3,533,553,567,34,46.3,2.41,2.41,99.66,68.5,16,1.354,18.685714285714287,566,GR86-033-46,9,148.545,COTA,Race 1
4,608,623,651,43,33.08,2.49,2.49,99.85,51.565,19,0.964,31.402272727272727,650,GR86-033-46,9,148.545,COTA,Race 1
5,742,751,785,43,69.06,3.46,3.46,97.41,0.0,0,1.215,47.279545454545456,742,GR86-033-46,9,148.545,COTA,Race 1
6,835,844,872,37,35.550000000000004,2.49,2.49,98.4,52.370000000000005,13,1.153,62.55263157894738,871,GR86-033-46,9,148.545,COTA,Race 1
7,1177,1189,1194,17,69.35000000000001,2.46,2.46,99.87,127.405,15,0.059,2.744444444444445,1177,GR86-033-46,9,148.545,COTA,Race 1
8,1204,1213,1216,12,27.33,2.49,2.49,97.89,98.84,13,0.487,13.946153846153846,1215,GR86-033-46,9,148.545,COTA,Race 1
9,1218,1234,1273,55,7.7,2.45,2.45,85.03,41.02,23,1.282,73.78571428571429,1272,GR86-033-46,9,148.545,COTA,Race 1
10,1788,1804,1809,21,4.47,2.42,2.42,96.46,137.815,18,0.016,4.568181818181819,1809,GR86-033-46,9,148.545,COTA,Race 1
11,1810,1827,1830,20,46.3,2.57,2.57,99.87,96.78,21,0.107,6.714285714285714,1818,GR86-033-46,9,148.545,COTA,Race 1
12,1832,1841,1844,12,33.45,2.54,2.54,99.29,69.645,13,0.6960000000000001,23.161538461538463,1844,GR86-033-46,9,148.545,COTA,Race 1
13,1846,1857,1888,42,19.63,2.45,2.45,90.72,74.68,26,0.999,86.19302325581397,1886,GR86-033-46,9,148.545,COTA,Race 1
14,2011,2022,2025,14,54.4,2.46,2.46,99.96,98.81,12,0.794,34.11333333333334,2011,GR86-033-46,9,148.545,COTA,Race 1
15,2026,2040,2075,49,72.24,2.47,2.47,82.12,39.37,22,1.128,75.868,2026,GR86-033-46,9,148.545,COTA,Race 1
16,2218,2226,2229,11,18.45,2.64,2.64,99.82,105.905,9,1.147,48.125,2228,GR86-033-46,9,148.545,COTA,Race 1
17,2231,2239,2242,11,17.51,2.63,2.63,96.51,104.895,12,0.754,64.45,2241,GR86-033-46,9,148.545,COTA,Race 1
18,2243,2257,2305,62,76.61,2.45,2.45,88.95,57.27,13,1.253,87.64603174603174,2243,GR86-033-46,9,148.545,COTA,Race 1
19,2486,2494,2517,31,77.42,31.36,31.36,99.68,0.0,0,1.153,64.65625,2486,GR86-033-46,9,148.545,COTA,Race 1
20,2562,2573,2575,13,75.76,56.21,56.21,96.81,0.0,0,1.225,52.42857142857143,2562,GR86-033-46,9,148.545,COTA,Race 1
21,2685,2695,2698,13,31.74,2.53,2.53,98.45,67.205,10,0.784,17.164285714285715,2697,GR86-033-46,9,148.545,COTA,Race 1
22,2700,2712,2749,49,45.72,2.41,2.41,84.48,47.335,17,1.089,42.662,2749,GR86-033-46,9,148.545,COTA,Race 1
23,2856,2869,2873,17,30.97,2.49,2.49,99.87,108.085,15,0.187,5.333333333333333,2872,GR86-033-46,9,148.545,COTA,Race 1
24,2875,2896,2937,62,3.06,2.37,2.37,99.91,49.765,20,1.174,50.31269841269842,2883,GR86-033-46,9,148.545,COTA,Race 1
1,104,106,150,46,26.68,2.23,2.23,84.60000000000001,91.53,43,0.179,19.70425531914894,128,GR86-035-11,4,152.01,COTA,Race 1
2,152,160,207,55,4.15,2.44,2.44,92.55,31.895,22,0.68,92.63214285714285,202,GR86-035-11,4,152.01,COTA,Race 1
3,325,367,384,59,65.14,33.18,33.18,97.96,0.0,0,1.265,43.70166666666666,325,GR86-035-11,4,152.01,COTA,Race 1
4,479,555,597,118,51.31,2.44,2.44,98.39,11.705,10,1.104,29.187394957983194,479,GR86-035-11,4,152.01,COTA,Race 1
5,626,644,721,95,3.41,2.47,2.47,80.63,8.545,0,1.045,43.596875000000004,719,GR86-035-11,4,152.01,COTA,Race 1
6,756,768,830,74,44.87,2.59,2.59,100.04,0.0,0,1.117,58.134666666666675,829,GR86-035-11,4,152.01,COTA,Race 1
7,845,859,861,16,38.17,2.54,2.54,93.69,37.295,9,0.271,15.852941176470589,861,GR86-035-11,4,152.01,COTA,Race 1
8,862,875,912,50,4.62,2.5,2.5,84.35000000000001,47.735,18,1.193,60.04509803921569,908,GR86-035-11,4,152.01,COTA,Race 1
9,1223,1226,1321,98,22.86,2.26,2.26,97.71,116.25,56,0.011,68.12626262626263,1241,GR86-035-11,4,152.01,COTA,Race 1
10,1821,1822,1878,57,19.01,2.22,2.22,97.29,115.535,55,0.017,10.991379310344827,1846,GR86-035-11,4,152.01,COTA,Race 1
11,1879,1891,1934,55,66.88,2.46,2.46,97.96,32.93,31,0.609,81.64821428571427,1879,GR86-035-11,4,152.01,COTA,Race 1
12,2047,2050,2120,73,14.44,2.23,2.23,100.19,71.675,28,0.392,60.05,2119,GR86-035-11,4,152.01,COTA,Race 1
13,2240,2265,2269,29,78.33,2.51,2.51,93.42,63.405,19,0.779,44.470000000000006,2240,GR86-035-11,4,152.01,COTA,Race 1
14,2270,2300,2337,67,62.1,2.48,2.48,100.19,72.575,22,1.28,125.53970588235295,2270,GR86-035-11,4,152.01,COTA,Race 1
15,2497,2529,2541,44,56.46,34.86,34.86,91.4,0.0,0,1.193,40.022222222222226,2497,GR86-035-11,4,152.01,COTA,Race 1
16,2616,2619,2626,10,59.46,50.75,50.75,99.99,0.0,0,1.179,35.21818181818182,2616,GR86-035-11,4,152.01,COTA,Race 1
17,2719,2723,2777,58,19.33,2.35,2.35,99.1,72.805,20,0.488,48.98474576271187,2776,GR86-035-11,4,152.01,COTA,Race 1
18,2887,2890,2974,87,64.12,2.13,2.13,97.0,88.89,33,0.16,63.220454545454544,2887,GR86-035-11,4,152.01,COTA,Race 1
1,95,115,127,32,36.4,2.46,2.46,83.19,91.53,20,0.362,9.242424242424242,127,GR86-036-98,17,149.97,COTA,Race 1
2,128,148,151,23,46.23,2.5500000000000003,2.5500000000000003,96.35,80.435,24,0.876,29.833333333333332,137,GR86-036-98,17,149.97,COTA,Race 1
3,152,164,201,49,76.99,2.49,2.49,99.78,32.335,17,1.037,96.634,152,GR86-036-98,17,149.97,COTA,Race 1
4,502,520,593,91,76.7,2.46,2.46,99.13,41.765,17,0.94,28.798913043478255,502,GR86-036-98,17,149.97,COTA,Race 1
5,610,624,665,55,33.86,2.49,2.49,85.49,40.56,12,0.976,28.849999999999998,664,GR86-036-98,17,149.97,COTA,Race 1
6,669,687,715,46,51.49,19.59,19.59,99.68,0.0,0,1.34,42.92340425531915,669,GR86-036-98,17,149.97,COTA,Race 1
7,749,765,796,47,34.0,3.11,3.11,82.18,21.0,5,1.2,51.206250000000004,795,GR86-036-98,17,149.97,COTA,Race 1
8,843,852,855,12,61.81,2.89,2.89,97.44,61.91,11,0.508,12.115384615384615,843,GR86-036-98,17,149.97,COTA,Race 1
9,856,864,896,40,8.67,2.5500000000000003,2.5500000000000003,98.03,53.715,15,1.059,49.295121951219514,895,GR86-036-98,17,149.97,COTA,Race 1
10,902,905,912,10,61.63,35.65,35.65,97.99,0.0,0,1.191,71.73636363636363,902,GR86-036-98,17,149.97,COTA,Race 1
11,978,983,988,10,45.02,35.22,35.22,98.19,0.0,0,1.131,53.02727272727273,985,GR86-036-98,17,149.97,COTA,Race 1
12,1193,1212,1323,130,44.87,2.46,2.46,99.02,89.745,57,0.137,46.541984732824424,1239,GR86-036-98,17,149.97,COTA,Race 1
13,1832,1849,1894,62,37.25,2.46,2.46,99.75,90.265,50,0.122,4.76984126984127,1863,GR86-036-98,17,149.97,COTA,Race 1
14,1896,1915,1942,46,33.72,2.49,2.49,96.7,63.085,28,0.995,78.81063829787234,1941,GR86-036-98,17,149.97,COTA,Race 1
15,2065,2086,2135,70,8.08,2.46,2.46,97.62,82.435,35,0.974,52.988732394366195,2134,GR86-036-98,17,149.97,COTA,Race 1
16,2271,2321,2369,98,62.14,2.43,2.43,95.77,81.03,33,1.249,72.23232323232322,2271,GR86-036-98,17,149.97,COTA,Race 1
17,2746,2760,2769,23,38.77,2.46,2.46,98.83,67.175,12,0.628,15.875,2768,GR86-036-98,17,149.97,COTA,Race 1
18,2770,2789,2810,40,48.13,2.49,2.49,99.42,61.42,13,1.12,44.74390243902439,2809,GR86-036-98,17,149.97,COTA,Race 1
19,2913,2929,2952,39,34.86,2.46,2.46,81.61,88.58500000000001,16,0.036,6.902500000000001,2952,GR86-036-98,17,149.97,COTA,Race 1
20,2954,2976,3013,59,39.3,2.45,2.45,99.66,53.545,18,1.302,56.14666666666667,2962,GR86-036-98,17,149.97,COTA,Race 1
1,90,141,179,89,37.46,2.45,2.45,92.46,123.085,63,1.013,48.09444444444444,127,GR86-037-03,11,151.2,COTA,Race 1
2,185,195,199,14,32.76,21.8,21.8,85.68,0.0,0,0.905,119.42000000000002,199,GR86-037-03,11,151.2,COTA,Race 1
3,516,549,552,36,43.94,2.48,2.48,89.31,43.995,8,0.447,20.77567567567568,552,GR86-037-03,11,151.2,COTA,Race 1
4,554,574,588,34,73.08,2.52,2.52,96.78,50.585,13,1.189,37.18,554,GR86-037-03,11,151.2,COTA,Race 1
5,612,625,651,39,37.26,2.46,2.46,94.65,41.43,9,0.609,35.3625,647,GR86-037-03,11,151.2,COTA,Race 1
6,655,660,666,11,57.41,3.84,3.84,99.54,0.0,0,1.14,74.81666666666668,655,GR86-037-03,11,151.2,COTA,Race 1
7,692,697,713,21,35.92,5.62,5.62,80.17,0.0,0,1.402,50.21363636363637,712,GR86-037-03,11,151.2,COTA,Race 1
8,754,772,802,48,45.35,4.11,4.11,82.04,0.0,0,1.214,41.251020408163264,802,GR86-037-03,11,151.2,COTA,Race 1
9,848,849,895,47,57.6,2.27,2.27,99.75,96.55,21,0.88,48.24583333333334,848,GR86-037-03,11,151.2,COTA,Race 1
10,1233,1293,1319,86,45.96,2.45,2.45,88.4,136.54500000000002,58,0.8180000000000001,59.556321839080454,1248,GR86-037-03,11,151.2,COTA,Race 1
11,1326,1332,1337,11,63.18,24.6,24.6,99.64,0.0,0,1.187,126.03333333333335,1326,GR86-037-03,11,151.2,COTA,Race 1
12,1849,1898,1952,103,18.63,2.45,2.45,86.2,136.96,77,0.152,35.21923076923077,1902,GR86-037-03,11,151.2,COTA,Race 1
13,2073,2106,2146,73,49.61,2.42,2.42,99.48,100.21,22,1.04,61.09324324324325,2084,GR86-037-03,11,151.2,COTA,Race 1
14,2284,2296,2298,14,4.91,2.46,2.46,87.3,74.59,10,0.498,34.946666666666665,2298,GR86-037-03,11,151.2,COTA,Race 1
15,2299,2300,2357,58,46.6,2.43,2.43,99.68,69.08,25,0.399,76.71016949152545,2356,GR86-037-03,11,151.2,COTA,Race 1
16,2558,2565,2597,39,79.33,22.12,22.12,99.7,0.0,0,1.209,47.0825,2558,GR86-037-03,11,151.2,COTA,Race 1
17,2751,2778,2815,64,18.47,2.45,2.45,94.76,68.655,29,1.027,38.753846153846155,2814,GR86-037-03,11,151.2,COTA,Race 1
18,2922,2952,2999,77,31.13,2.49,2.49,92.78,109.155,37,0.649,55.01923076923078,2940,GR86-037-03,11,151.2,COTA,Race 1
19,3017,3023,3027,10,62.46,26.83,26.83,99.44,0.0,0,1.158,27.272727272727273,3017,GR86-037-03,11,151.2,COTA,Race 1
1,96,159,199,103,14.65,2.43,2.43,99.4,94.52,49,1.089,60.12211538461539,196,GR86-038-93,7,151.196,COTA,Race 1
2,351,354,366,15,64.97,31.66,31.66,89.91,0.0,0,1.13,56.2375,351,GR86-038-93,7,151.196,COTA,Race 1
3,516,560,591,75,76.31,2.4,2.4,91.8,32.595,24,0.057,34.76052631578947,516,GR86-038-93,7,151.196,COTA,Race 1
4,622,647,710,88,2.77,2.62,2.62,81.44,56.125,18,0.98,56.783146067415736,634,GR86-038-93,7,151.196,COTA,Race 1
5,782,820,840,58,76.75,23.92,23.92,99.46,0.0,0,1.067,61.23389830508475,782,GR86-038-93,7,151.196,COTA,Race 1
6,856,890,917,61,5.9,2.34,2.34,98.96,66.425,20,1.168,49.39032258064516,916,GR86-038-93,7,151.196,COTA,Race 1
7,1243,1315,1357,114,3.67,2.46,2.46,97.82,87.06,68,1.282,53.50695652173913,1260,GR86-038-93,7,151.196,COTA,Race 1
8,1874,1948,1951,77,14.57,2.31,2.31,97.47,106.15,73,0.956,15.343589743589742,1898,GR86-038-93,7,151.196,COTA,Race 1
9,1953,1970,2000,47,59.38,2.38,2.38,98.47,11.31,7,1.41,95.61041666666667,1953,GR86-038-93,7,151.196,COTA,Race 1
10,2106,2136,2184,78,17.650000000000002,2.4,2.4,88.68,89.24,28,0.974,70.85189873417721,2121,GR86-038-93,7,151.196,COTA,Race 1
11,2306,2366,2412,106,79.64,2.3000000000000003,2.3000000000000003,87.15,82.175,43,1.279,90.10747663551402,2306,GR86-038-93,7,151.196,COTA,Race 1
12,2795,2831,2855,60,52.66,2.52,2.52,98.0,61.515,29,1.219,37.4327868852459,2795,GR86-038-93,7,151.196,COTA,Race 1
13,2973,3016,3058,85,14.51,2.41,2.41,94.17,84.86,42,0.942,56.92558139534884,2990,GR86-038-93,7,151.196,COTA,Race 1
1,108,126,131,23,51.0,2.58,2.58,84.65,82.235,23,0.266,14.579166666666667,108,GR86-040-3,10,151.924,COTA,Race 1
2,132,132,212,80,1.88,1.88,1.88,98.29,76.83500000000001,44,0.318,73.76543209876543,198,GR86-040-3,10,151.924,COTA,Race 1
3,542,575,621,79,51.81,2.9,2.9,99.43,54.11,23,0.778,36.9375,542,GR86-040-3,10,151.924,COTA,Race 1
4,640,657,673,33,25.24,2.95,2.95,95.25,36.96,14,1.153,39.20294117647059,673,GR86-040-3,10,151.924,COTA,Race 1
5,687,694,697,10,70.77,4.2700000000000005,4.2700000000000005,99.65,0.0,0,1.173,56.06363636363637,687,GR86-040-3,10,151.924,COTA,Race 1
6,718,731,737,19,47.99,2.68,2.68,91.89,0.0,0,1.269,63.875,737,GR86-040-3,10,151.924,COTA,Race 1
7,819,842,850,31,36.48,2.5,2.5,99.85,4.87,0,0.677,52.128125,849,GR86-040-3,10,151.924,COTA,Race 1
8,892,903,905,13,34.52,2.68,2.68,91.68,46.68,14,0.952,20.250000000000004,905,GR86-040-3,10,151.924,COTA,Race 1
9,907,931,960,53,54.96,3.33,3.33,82.79,24.46,6,1.207,67.92962962962963,907,GR86-040-3,10,151.924,COTA,Race 1
10,1284,1367,1372,88,13.6,2.64,2.64,97.47,111.365,59,1.264,69.10786516853933,1298,GR86-040-3,10,151.924,COTA,Race 1
11,1921,1942,1945,24,43.71,2.5500000000000003,2.5500000000000003,93.72,77.965,24,0.117,10.376,1944,GR86-040-3,10,151.924,COTA,Race 1
12,1946,1952,2029,83,71.0,2.6,2.6,87.9,88.83,57,0.092,57.279761904761905,1946,GR86-040-3,10,151.924,COTA,Race 1
13,2155,2204,2219,64,40.33,2.59,2.59,84.09,57.120000000000005,29,1.306,64.4723076923077,2219,GR86-040-3,10,151.924,COTA,Race 1
14,2373,2391,2393,20,12.55,2.54,2.54,94.75,56.63,20,0.885,36.9952380952381,2392,GR86-040-3,10,151.924,COTA,Race 1
15,2395,2417,2459,64,14.53,2.67,2.67,95.08,68.47,24,1.099,117.16000000000001,2457,GR86-040-3,10,151.924,COTA,Race 1
16,2860,2867,2881,21,31.51,4.16,4.16,88.06,55.425,22,0.452,19.37727272727273,2881,GR86-040-3,10,151.924,COTA,Race 1
17,2882,2915,2921,39,42.88,2.7,2.7,97.57,37.86,18,1.246,42.197500000000005,2920,GR86-040-3,10,151.924,COTA,Race 1
18,3047,3057,3062,15,23.83,2.75,2.75,85.09,79.75,16,0.022,14.831249999999999,3062,GR86-040-3,10,151.924,COTA,Race 1
19,3063,3097,3108,45,34.81,3.0,3.0,94.65,78.955,25,1.276,69.71304347826086,3107,GR86-040-3,10,151.924,COTA,Race 1
20,3111,3113,3121,10,76.46000000000001,41.28,41.28,82.98,0.0,0,1.26,36.8909090909091,3111,GR86-040-3,10,151.924,COTA,Race 1
